text	label
我刚刚在和布丁耍的时候被牙划破了我现在很忐忑狗狗是姑姑家的而且还在我家我不敢跟我妈说但是我爸不在家我姑姑还在这里我不好意思可怕恐慌	恐惧
这种它妈黑社会直接开枪爆头就行	愤怒
及后陈华顺设馆于莲花地大街正式教授咏春拳术	无情绪
越是没能力的学校逼事儿越多	愤怒
美好的故事又要重头开始了心情要变得好一些哦	积极
施耐庵本无一肚皮宿怨要发挥出来只是饱暖无事又值心闲不免伸纸弄笔写个题目写出自家许多锦心绣口金圣叹	无情绪
今天再不发校服我就去砍了他们砍了他们	愤怒
昨天一节单车课一节瑜伽课小时首次开始尝试我能说瑜伽老师把我胳膊压的那个骨头直响	愤怒
孕昨晚和今早明显感觉胎动往下了在肚脐周围和小腹而且小腹真的不像之前那么凹而是有斜坡了加油宝宝	积极
今天救了一只敌对阵营炮炮的命宝宝觉得自己真是太威武霸气了然后群里出现了这样的对话辣只敌对阵营炮听好了本琴爹不是傻逼感受到来自敌对阵营琴爹的爱了么	愤怒
喝了一杯咖啡嗦了两碗嗦螺睡不着觉了	愤怒
去做你该做的年轻时多奋斗也未尝不是一件好事把她们的嘲笑的讽刺的话语都化作你的动力对就是这样做出点成就给她们看看让她们也能后悔自己丑恶的嘴脸吐出的那些阴险的话语最毒妇人心说的就是你看什么看我敢说：总有一天你会好声好气来和我说话但我绝对不会对你低声下气	愤怒
自从到华汉广场上班以来我就对厕所有了阴影最多平方百把人共用个位置洗手台紧靠厕位味道大得不得了无论是洗手打水还是上厕所绝不会有个愉快的体验这绝对是精神折磨	愤怒
老子今天可是看了黄历宜交易才约签的合同现在谈了将近个小时了都谈不下来要死了	愤怒
太吓人老太吓人老明早起来就全部忘掉全部忘掉啊恐怖惊恐惊恐惊恐惊恐做的这是啥子梦真是醒过来某人居然不在成都·温江区	恐惧
一次一次的经历把我变的我自己都快不认识我是谁了把该磨掉的都给磨掉了	悲伤
在村级一事一议筹劳范围外需要村民出劳的要给予劳动者报酬	无情绪
爸爸要去好好学习了期末之前再发微博直播吃翔	积极
真希望号凌晨你发的誓能应誓	愤怒
谁的图站出来我保证不打死你	愤怒
一加手机威武时代周刊年度电子产品	积极
失眠啊失眠有人像猪一样睡的那么爽隔壁大叔的呼声可以和我旁边那位有的了可是最可怜的是我啊是我啊	愤怒
第一次不想理会这胃疼的频度或许它的存在让心中的委屈不再难忍	悲伤
需要注意的是空腹饮酒可以导致服用促泌剂或使用胰岛素的患者发生低血糖因而饮酒时应同时进食	无情绪
幼树进入结果年龄较晚若种植的是实生苗需～年始果分株的根蘖苗年左右嫁接树～年一般株产坚果公斤左右	无情绪
虫虫到外婆家了路上很乖也很据说还在火车上蹦高高	积极
在阜阳做项目唯一坏处就是晚饭全是馍	悲伤
买错装不了大清早起白忙活一场郁闷郁闷	愤怒
吓人这是啥意思大半夜的派件	惊奇
公司严格要求不断开发创新与时并进	无情绪
麻痹又这个点就熄大灯睡觉你要睡就睡你的能不关大灯吗一次两次也就算了他妈的这都多少回了	愤怒
一切都来之不易好好珍惜过好每一天	积极
都怪自己脑子抽风半年前在小店补个半截子黑色害的技术高超的号老师也是费了好大力气想尽各种法子才能让下面补黑的部分褪一两个色度可是还是会和自然上色的部分有色差不想洗色的前提下也只能如此了本来完美的颜色多少留下一些小瑕疵好桑心～	悲伤
和顺榄——在高档的零食店化皮榄一直充当生旦的角色要知道这化皮榄就是由和顺榄而来	积极
就怕猪一样的舍友有能耐你就给我连续打一夜的	愤怒
早安亲们●✿∀✿●新的一天又开始了	积极
最近太累也很烦谢谢你突然带来的这份温暖	积极
作为一个女的你能不能别像个喷子也是醉了	愤怒
站拉波西皮的人真是不知羞耻从小到大我只站小波和滑板车	愤怒
陶粒砂产品生产技术工艺是衡量一个企业是否具有先进性是否具备市场竞争力是否能不断领先于竞争者的重要指标依据	无情绪
用一杯子水的单纯面对一辈子的烦杂	积极
俗话说藕断丝连大凡是藕都是有丝的缘何包河藕无丝	无情绪
失眠到三点半才睡着现在又要的起早床	愤怒
年老挝爆发富巴都领导的起义	无情绪
一个月的时间就把头发剪了两次而且还越剪越短还越剪越不满意	悲伤
此外舰上还装有台反渗透装置可用来制备纯净水	无情绪
而今时间过去了六七十年捧读手中的这本云南三村我们为之动容	积极
复从大军克荆澧衡潭擢宝庆卫指挥佥事迁指挥使命镇益阳	无情绪
职教基地规划特别对山体排水进行合理组织形成以河道和湖泊为组成的山地排水体系	无情绪
在看老板娘微博看到这条然后然后然后我就惊呆了注意我的时间在前	惊奇
年全村经济总收入万元农民人均纯收入元	无情绪
前几日一只蝙蝠突然造访厨房本人乘是惶恐当日锁门许久原以其已离开不曾今日又悠然出现泪惴惴不安都不敢去厨房喝茶可怜孤身一人对门一婆婆楼下一老头求高人指点如何驱逐以求安心悲伤悲伤	恐惧
因为在意别人的眼光而开始追寻现在才觉得最初的便是最好的	悲伤
擦到底是盗我的号还发了一堆乱七八糟的东西半生熟透	愤怒
今日说法沉默的少女好像都不站在小女孩这边说话就连那些可恶的该死的老头被抓家属都要对她恶语相向导致她不得不外逃山区留守女童的生活现状真是让人堪忧想哭命苦	愤怒
讨厌自己既嘢唔经过我同意就比人又唔系我边个都唔识尊重下人还要我嘢有时还整唔见你妹	愤怒
今天是怎樣超級煩一堆破事找上我	愤怒
丢丢没想到你竟如此喜欢盒子这并不是正确的猫窝使用方式	惊奇
地铁车头是我最喜欢呆的车厢搬家以后说要买的咖啡机终于买了还送了好多个胶囊卖给我咖啡机的小伙子好憨好憨☕还帮我计算一天喝几杯还有胶囊成本其实温暖还是很多很多的磁场碰到就会遇到	积极
研究制定政府购买社会工作服务政策	无情绪
绝交书我和我的大朋友都惊呆了	惊奇
吃两鸡蛋庆庆生祝自己能在新的一岁中遇见更好的自己	积极
中午去一家文具店买安卓数据线那老板第一眼看着就像个混混给我一种奸商的感觉漫不经心的从柜台里面特意挑了一根数据线给我当时我拿在手里一看就感觉不对但心想也就几十块钱也懒得试了就走了刚才果然发现是根次品明天拿去换不给换店子都砸了他的哥平时最恨的就这种混混跟奸商	愤怒
征服畏惧建立自信的最快最确实的方法就是去做你害怕的事直到你获得成功的经验	积极
真听不了有些人的声音特别的影响心情和工作效率惡魔惡魔惡魔带上耳机也不管用	愤怒
带勾勒出了下沉的岩石圈	无情绪
真的是借钱的时候是孙子还钱的时候是爷不是小气不小气的事是你这个人有没有诚信俗话说有借有还下次不难你这次借了不还以后谁还借给你这种人都是人品有问题最讨厌这种人了而我今年也倒霉的遇到了这种人	愤怒
背部与手术台边沿相齐头下弯手抱膝如此可使腰椎间隙张开	无情绪
不喜欢自习的人小声背东西嗡嗡嗡嗡很烦的不知道旁边有人吗	愤怒
进健身房发现储物柜密码锁的密码彻底遗忘洗发水和沐浴露傻傻分不清楚总结：活该是个死胖子	愤怒
好像已经习惯了看别人的心情；写自己的签名	悲伤
忍不住吐槽一下某诊所的猥琐白大褂就喉咙痛让开点药尼玛块钱我擦最怂的是我看见他的桌子上摆了一本性病图解知识	愤怒
我把你当朋友的时候你别当狗那样就没意思了狗咬我的时候我不能咬回去但是我会用棒子打回去真抱歉我没有看见你太便宜的东西总是看不见尤其是贱人	愤怒
笨蛋每每回来我们永远都不会少浪漫一回	积极
哼最近等回归都有点心力交瘁了杨菊花猜谜玩上瘾了是吧号要不是整团杨你就狗带吧	愤怒
迷茫是一个名词可是他却充斥了我内心的全部我不知道该怎么办也不知道该如何去做整个孤独充斥了全部未来就像在茫茫人海中只为找一个熟悉的背影般困难甚至更难害怕恐惧该何去何从未来你能否给我一个准确的答复你可否知道我该如何在这条路上大步向前	悲伤
岁月在时间的长歌中激荡着壮美的华章呼啸的北风夹杂着冰冷的雨丝让人时刻铭记着自然的力量在风中奔跑的日子让人清醒的认知着寒凉中的醉美	积极
快递从发出到现在一周了就没更新过差评差评差评客服还没有	愤怒
我已经很久很久很久很久没有出去吃过大餐了连人均以上的我都已经快三个月没有吃过了好想烤肉啊火锅啊	悲伤
在网络世界的任何地方只要拥有一部就可以随时和您的家人朋友和客户保持连线	无情绪
太开心心情心情看见里面说我们是个而不是了觉得和美国人做最舒服的一次没有没有没效率好爱你们	积极
我一请假你们就查宿啊查宿	愤怒
讲真的以前毛爷爷在的时候遇到这种人直接就枪毙了哪像现在这样子犯罪嫌疑人关个几年出来了被害人还要心惊胆战害怕被报复女子下夜班遭两男子当	愤怒
岁赴京读书结交名流谭嗣同等忧国伤时研讨方略	积极
光是想到战战兢兢如履薄冰地小心经营一段关系就能把我逼成自闭儿童	恐惧
人家明明是新来的毛爷爷俩同学竟然说是假的画了个妆就不认识我啦	愤怒
最近特想吃肉每天都在吃这是要疯了吗	无情绪
真实地感受到恐慌并非是在意识到自己很穷之后具体是在觉察到现在的工作毫无前途的时候从来不惧怕眼前的困境无望的前景却能将人一秒击溃能做什么呢想做什么呢可以坚持做什么呢一个大大的问号	恐惧
有洁癖真不适合出差啊没办法随遇而安特别还是别人安排好的酒店还是老旧的酒店然后看着什么都又旧又脏还是回南天地毯一股霉霉的恶臭味然后每次出门还得带上牙刷牙膏毛巾枕头巾其实我还想带张毯子	悲伤
下午的股市走的那么讨厌和师妹一起在小黑屋里实验加上肚子痛好想早点天黑睡觉呀	悲伤
有一种根本就不想回家的冲动	愤怒
这种顾哪边都感觉缺的心里实在不好受	悲伤
旁晚和丫头到深大散步逆天了桃花怎么就开了	惊奇
都第一了很给力只想弱弱问韩饭和日饭是干嘛去了干嘛去了	愤怒
买周边被骗了因为走过很多次支付宝每次都安全到货所以大意了悲傷然后那个人骗过好多人有个被骗估计一共得有几千了吧那人报警了有卵用但是她说她朋友买票被骗警察还抓到了我是没希望了	悲伤
